Year,Month,Day,Hour,TwitterVolume
2019,05,10,01,180111
2019,05,10,02,143632
2019,05,10,03,149944
2019,05,10,04,242249
2019,05,10,05,226322
2019,05,10,06,239772
2019,05,10,07,221522
2019,05,10,08,264769
2019,05,10,09,223289
2019,05,10,10,230815
2019,05,10,11,187233
2019,05,10,12,150620
2019,05,10,13,191504
2019,05,10,14,155856
2019,05,10,15,195889
2019,05,10,16,193736
2019,05,10,17,145015
2019,05,10,18,202785
2019,05,10,19,162838
2019,05,10,20,214148
2019,05,10,21,174465
2019,05,10,22,207797
2019,05,10,23,148813
2019,05,11,00,78137
2019,05,11,01,130657
2019,05,11,02,132672
2019,05,11,03,193279
2019,05,11,04,191229
2019,05,11,05,172048
2019,05,11,06,228180
2019,05,11,07,215248
2019,05,11,08,252360
2019,05,11,09,224880
2019,05,11,10,191459
2019,05,11,11,221808
2019,05,11,12,189531
2019,05,11,13,141738
2019,05,11,14,182719
2019,05,11,15,155532
2019,05,11,16,197854
2019,05,11,17,149212
2019,05,11,18,212379
2019,05,11,19,160652
2019,05,11,20,203107
2019,05,11,21,169867
2019,05,11,22,217025
2019,05,11,23,154181
2019,05,12,00,77330
2019,05,12,01,149844
2019,05,12,02,191646
2019,05,12,03,143902
2019,05,12,04,215809
2019,05,12,05,173298
2019,05,12,06,252104
2019,05,12,07,208998
2019,05,12,08,256987
2019,05,12,09,227465
2019,05,12,10,238673
2019,05,12,11,176870
2019,05,12,12,190784
2019,05,12,13,157918
2019,05,12,14,154466
2019,05,12,15,209690
2019,05,12,16,214200
2019,05,12,17,169875
2019,05,12,18,197615
2019,05,12,19,170637
2019,05,12,20,229905
2019,05,12,21,184863
2019,05,12,22,197373
2019,05,12,23,136305
2019,05,13,00,108304
2019,05,13,01,131295
2019,05,13,02,170743
2019,05,13,03,151378
2019,05,13,04,162337
2019,05,13,05,232621
2019,05,13,06,238589
2019,05,13,07,214363
2019,05,13,08,271953
2019,05,13,09,224043
2019,05,13,10,227927
2019,05,13,11,164092
2019,05,13,12,186632
2019,05,13,13,155212
2019,05,13,14,195219
2019,05,13,15,162740
2019,05,13,16,203960
2019,05,13,17,158631
2019,05,13,18,156752
2019,05,13,19,211794
2019,05,13,20,213015
2019,05,13,21,175049
2019,05,13,22,184016
2019,05,13,23,135573
2019,05,14,00,113754
2019,05,14,01,125918
2019,05,14,02,167573
2019,05,14,03,149813
2019,05,14,04,193670
2019,05,14,05,177995
2019,05,14,06,239752
2019,05,14,07,239710
2019,05,14,08,340454
2019,05,14,09,333394
2019,05,14,10,371265
2019,05,14,11,347963
2019,05,14,12,234011
2019,05,14,13,164383
2019,05,14,14,206865
2019,05,14,15,173604
2019,05,14,16,224652
2019,05,14,17,180317
2019,05,14,18,221558
2019,05,14,19,183736
2019,05,14,20,211367
2019,05,14,21,177505
2019,05,14,22,178931
2019,05,14,23,139204
2019,05,15,00,108091
2019,05,15,01,130432
2019,05,15,02,171984
2019,05,15,03,184979
2019,05,15,04,168666
2019,05,15,05,216043
2019,05,15,06,218290
2019,05,15,07,220683
2019,05,15,08,283587
2019,05,15,09,218190
2019,05,15,10,233288
2019,05,15,11,177573
2019,05,15,12,227983
2019,05,15,13,179544
2019,05,15,14,222326
2019,05,15,15,181657
2019,05,15,16,309831
2019,05,15,17,174816
2019,05,15,18,213381
2019,05,15,19,174920
2019,05,15,20,222133
2019,05,15,21,180038
2019,05,15,22,189493
2019,05,15,23,143033
2019,05,16,00,71324
2019,05,16,01,126703
2019,05,16,02,173545
2019,05,16,03,185800
2019,05,16,04,166626
2019,05,16,05,188240
2019,05,16,06,304474
2019,05,16,07,317171
2019,05,16,08,231940
2019,05,16,09,210544
2019,05,16,10,250481
2019,05,16,11,188970
2019,05,16,12,219199
2019,05,16,13,220902
2019,05,16,14,215668
2019,05,16,15,238402
2019,05,16,16,188917
2019,05,16,17,179439
2019,05,16,18,223954
2019,05,16,19,221794
2019,05,16,20,188386
2019,05,16,21,183716
2019,05,16,22,197374
2019,05,16,23,132944
2019,05,17,00,120901
2019,05,17,01,135245
2019,05,17,02,220778
2019,05,17,03,149202
2019,05,17,04,230609
2019,05,17,05,224797
2019,05,17,06,213365
2019,05,17,07,271264
2019,05,17,08,235533
2019,05,17,09,220321
2019,05,17,10,253679
2019,05,17,11,230806
2019,05,17,12,168451
2019,05,17,13,170848
2019,05,17,14,212030
2019,05,17,15,207875
2019,05,17,16,179650
2019,05,17,17,209234
2019,05,17,18,168748
2019,05,17,19,215632
2019,05,17,20,178359
2019,05,17,21,173743
2019,05,17,22,206249
2019,05,17,23,182277
2019,05,18,00,75058
2019,05,18,01,180629
2019,05,18,02,146721
2019,05,18,03,187624
2019,05,18,04,164279
2019,05,18,05,210519
2019,05,18,06,188503
2019,05,18,07,252407
2019,05,18,08,226625
2019,05,18,09,213497
2019,05,18,10,242508
2019,05,18,11,219216
2019,05,18,12,167843
2019,05,18,13,155001
2019,05,18,14,211624
2019,05,18,15,166901
2019,05,18,16,201188
2019,05,18,17,169109
2019,05,18,18,221349
2019,05,18,19,227841
2019,05,18,20,198248
2019,05,18,21,183141
2019,05,18,22,224758
2019,05,18,23,151868
2019,05,19,00,81878
2019,05,19,01,147848
2019,05,19,02,193373
2019,05,19,03,188966
2019,05,19,04,167737
2019,05,19,05,220120
2019,05,19,06,202033
2019,05,19,07,211368
2019,05,19,08,255250
2019,05,19,09,226553
2019,05,19,10,268758
2019,05,19,11,186729
2019,05,19,12,229424
2019,05,19,13,156559
2019,05,19,14,211063
2019,05,19,15,203670
2019,05,19,16,190004
2019,05,19,17,220598
2019,05,19,18,184698
2019,05,19,19,222810
2019,05,19,20,222542
2019,05,19,21,208153
2019,05,19,22,222187
2019,05,19,23,191892
2019,05,20,00,66008
2019,05,20,01,168489
2019,05,20,02,145372
2019,05,20,03,191069
2019,05,20,04,175878
2019,05,20,05,226836
2019,05,20,06,213679
2019,05,20,07,266995
2019,05,20,08,249494
2019,05,20,09,266619
2019,05,20,10,206660
2019,05,20,11,227502
2019,05,20,12,168853
2019,05,20,13,160735
2019,05,20,14,221741
2019,05,20,15,204551
2019,05,20,16,238165
2019,05,20,17,181167
2019,05,20,18,225246
2019,05,20,19,189233
2019,05,20,20,221151
2019,05,20,21,193579
2019,05,20,22,190922
2019,05,20,23,149746
2019,05,21,00,73744
2019,05,21,01,126674
2019,05,21,02,172038
2019,05,21,03,151807
2019,05,21,04,209493
2019,05,21,05,186340
2019,05,21,06,242672
2019,05,21,07,263355
2019,05,21,08,231500
2019,05,21,09,221905
2019,05,21,10,201732
2019,05,21,11,259714
2019,05,21,12,222793
2019,05,21,13,170183
2019,05,21,14,220438
2019,05,21,15,188458
2019,05,21,16,220068
2019,05,21,17,186959
2019,05,21,18,230416
2019,05,21,19,189099
2019,05,21,20,195593
2019,05,21,21,238112
2019,05,21,22,216788
2019,05,21,23,152160
2019,05,22,00,73718
2019,05,22,01,140491
2019,05,22,02,148002
2019,05,22,03,209384
2019,05,22,04,224252
2019,05,22,05,202895
2019,05,22,06,264353
2019,05,22,07,242755
2019,05,22,08,287275
2019,05,22,09,242854
2019,05,22,10,244707
2019,05,22,11,189452
2019,05,22,12,227005
2019,05,22,13,164858
2019,05,22,14,272403
2019,05,22,15,174902
2019,05,22,16,242221
2019,05,22,17,172148
2019,05,22,18,209758
2019,05,22,19,182624
2019,05,22,20,230690
2019,05,22,21,181762
2019,05,22,22,149150
2019,05,22,23,180920
2019,05,23,00,65072
2019,05,23,01,132109
2019,05,23,02,179888
2019,05,23,03,157726
2019,05,23,04,215312
2019,05,23,05,198164
2019,05,23,06,212408
2019,05,23,07,284586
2019,05,23,08,299813
2019,05,23,09,283750
2019,05,23,10,198871
2019,05,23,11,269253
2019,05,23,12,286247
2019,05,23,13,164017
2019,05,23,14,222459
2019,05,23,15,172252
2019,05,23,16,234669
2019,05,23,17,189760
2019,05,23,18,200575
2019,05,23,19,177003
2019,05,23,20,172733
2019,05,23,21,174904
2019,05,23,22,197400
2019,05,23,23,146387
2019,05,24,00,65088
2019,05,24,01,172578
2019,05,24,02,223373
2019,05,24,03,212185
2019,05,24,04,176647
2019,05,24,05,230600
2019,05,24,06,212627
2019,05,24,07,232477
2019,05,24,08,268606
2019,05,24,09,219214
2019,05,24,10,249808
2019,05,24,11,175498
2019,05,24,12,214577
2019,05,24,13,148695
2019,05,24,14,192100
2019,05,24,15,156065
2019,05,24,16,208311
2019,05,24,17,156665
2019,05,24,18,216928
2019,05,24,19,174310
2019,05,24,20,237010
2019,05,24,21,172153
2019,05,24,22,205837
2019,05,24,23,150428
2019,05,25,00,110923
2019,05,25,01,192594
2019,05,25,02,158582
2019,05,25,03,189421
2019,05,25,04,162251
2019,05,25,05,210126
2019,05,25,06,201180
2019,05,25,07,211940
2019,05,25,08,260243
2019,05,25,09,216275
2019,05,25,10,257326
2019,05,25,11,177978
2019,05,25,12,161250
2019,05,25,13,147956
2019,05,25,14,204319
2019,05,25,15,195842
2019,05,25,16,219715
2019,05,25,17,153672
2019,05,25,18,211397
2019,05,25,19,179939
2019,05,25,20,182161
2019,05,25,21,249963
2019,05,25,22,206886
2019,05,25,23,153255
2019,05,26,00,73428
2019,05,26,01,145116
2019,05,26,02,197662
2019,05,26,03,199652
2019,05,26,04,219817
2019,05,26,05,180957
2019,05,26,06,254390
2019,05,26,07,219293
2019,05,26,08,236786
2019,05,26,09,286398
2019,05,26,10,213978
2019,05,26,11,241412
2019,05,26,12,164657
2019,05,26,13,202861
2019,05,26,14,205782
2019,05,26,15,176745
2019,05,26,16,173855
2019,05,26,17,215407
2019,05,26,18,169694
2019,05,26,19,177755
2019,05,26,20,212402
2019,05,26,21,187193
2019,05,26,22,154951
2019,05,26,23,189717
2019,05,27,00,119466
2019,05,27,01,176340
2019,05,27,02,139541
2019,05,27,03,190091
2019,05,27,04,169407
2019,05,27,05,232606
2019,05,27,06,195122
2019,05,27,07,275110
2019,05,27,08,255555
2019,05,27,09,223973
2019,05,27,10,192796
2019,05,27,11,209125
2019,05,27,12,168944
2019,05,27,13,148178
2019,05,27,14,189970
2019,05,27,15,209817
2019,05,27,16,171712
2019,05,27,17,194010
2019,05,27,18,165213
2019,05,27,19,169154
2019,05,27,20,207269
2019,05,27,21,175574
2019,05,27,22,182262
2019,05,27,23,139234
2019,05,28,00,89623
2019,05,28,01,130266
2019,05,28,02,167748
2019,05,28,03,147458
2019,05,28,04,163834
2019,05,28,05,233590
2019,05,28,06,195842
2019,05,28,07,253242
2019,05,28,08,222049
2019,05,28,09,245301
2019,05,28,10,207596
2019,05,28,11,237258
2019,05,28,12,210128
2019,05,28,13,150016
2019,05,28,14,193297
2019,05,28,15,173854
2019,05,28,16,215215
2019,05,28,17,167775
2019,05,28,18,201098
2019,05,28,19,177055
2019,05,28,20,216219
2019,05,28,21,171373
2019,05,28,22,182165
2019,05,28,23,151892
2019,05,29,00,98699
2019,05,29,01,130637
2019,05,29,02,157707
2019,05,29,03,148907
2019,05,29,04,197515
2019,05,29,05,178155
2019,05,29,06,243250
2019,05,29,07,225439
2019,05,29,08,269759
2019,05,29,09,216694
2019,05,29,10,247392
2019,05,29,11,171351
2019,05,29,12,230546
2019,05,29,13,154656
2019,05,29,14,222320
2019,05,29,15,217201
2019,05,29,16,179938
2019,05,29,17,181013
2019,05,29,18,217355
2019,05,29,19,172163
2019,05,29,20,237431
2019,05,29,21,182081
2019,05,29,22,191894
2019,05,29,23,141836
2019,05,30,00,100484
2019,05,30,01,139248
2019,05,30,02,183053
2019,05,30,03,152315
2019,05,30,04,203251
2019,05,30,05,229544
2019,05,30,06,214649
2019,05,30,07,213735
2019,05,30,08,273504
2019,05,30,09,267269
2019,05,30,10,199768
2019,05,30,11,173779
2019,05,30,12,217861
2019,05,30,13,149959
2019,05,30,14,214570
2019,05,30,15,165793
2019,05,30,16,221858
2019,05,30,17,180485
2019,05,30,18,215538
2019,05,30,19,257250
2019,05,30,20,183232
2019,05,30,21,184453
2019,05,30,22,220148
2019,05,30,23,132242
2019,05,31,00,74685
2019,05,31,01,123555
2019,05,31,02,178587
2019,05,31,03,207208
2019,05,31,04,173627
2019,05,31,05,229156
2019,05,31,06,202390
2019,05,31,07,253946
2019,05,31,08,231074
2019,05,31,09,219835
2019,05,31,10,259853
2019,05,31,11,169359
2019,05,31,12,208724
2019,05,31,13,151490
2019,05,31,14,203542
2019,05,31,15,202213
2019,05,31,16,157961
2019,05,31,17,154907
2019,05,31,18,215635
2019,05,31,19,224034
2019,05,31,20,173090
2019,05,31,21,247593
2019,05,31,22,159703
2019,05,31,23,138925
2019,06,01,00,74219
2019,06,01,01,132106
2019,06,01,02,181353
2019,06,01,03,184959
2019,06,01,04,158434
2019,06,01,05,206513
2019,06,01,06,194695
2019,06,01,07,204655
2019,06,01,08,270830
2019,06,01,09,217357
2019,06,01,10,245310
2019,06,01,11,176911
2019,06,01,12,214676
2019,06,01,13,168981
2019,06,01,14,212098
2019,06,01,15,182756
2019,06,01,16,219207
2019,06,01,17,153439
2019,06,01,18,216561
2019,06,01,19,176344
2019,06,01,20,241458
2019,06,01,21,177301
2019,06,01,22,217950
2019,06,01,23,149403
2019,06,02,00,99593
2019,06,02,01,138786
2019,06,02,02,191411
2019,06,02,03,147848
2019,06,02,04,210951
2019,06,02,05,173741
2019,06,02,06,238493
2019,06,02,07,276483
2019,06,02,08,229032
2019,06,02,09,228766
2019,06,02,10,243418
2019,06,02,11,177448
2019,06,02,12,217631
2019,06,02,13,156642
2019,06,02,14,196380
2019,06,02,15,170925
2019,06,02,16,232935
2019,06,02,17,175251
2019,06,02,18,208841
2019,06,02,19,172454
2019,06,02,20,224334
2019,06,02,21,179314
2019,06,02,22,205586
2019,06,02,23,140184
2019,06,03,00,72783
2019,06,03,01,131835
2019,06,03,02,172984
2019,06,03,03,157688
2019,06,03,04,216983
2019,06,03,05,182544
2019,06,03,06,246069
2019,06,03,07,219882
2019,06,03,08,270162
2019,06,03,09,220606
2019,06,03,10,233691
2019,06,03,11,179374
2019,06,03,12,204432
2019,06,03,13,153252
2019,06,03,14,197764
2019,06,03,15,173773
2019,06,03,16,224706
2019,06,03,17,167844
2019,06,03,18,215218
2019,06,03,19,164145
2019,06,03,20,203574
2019,06,03,21,169575
2019,06,03,22,197363
2019,06,03,23,132520
2019,06,04,00,75092
2019,06,04,01,125418
2019,06,04,02,182254
2019,06,04,03,202250
2019,06,04,04,178230
2019,06,04,05,219585
2019,06,04,06,213578
2019,06,04,07,217258
2019,06,04,08,266565
2019,06,04,09,230018
2019,06,04,10,247887
2019,06,04,11,169825
2019,06,04,12,242601
2019,06,04,13,150853
2019,06,04,14,201652
2019,06,04,15,157062
2019,06,04,16,215527
2019,06,04,17,164450
2019,06,04,18,214823
2019,06,04,19,160889
2019,06,04,20,166938
2019,06,04,21,229291
2019,06,04,22,146531
2019,06,04,23,190781
2019,06,05,00,100524
2019,06,05,01,138191
2019,06,05,02,134509
2019,06,05,03,204866
2019,06,05,04,210877
2019,06,05,05,198447
2019,06,05,06,217894
2019,06,05,07,282593
2019,06,05,08,306917
2019,06,05,09,224556
2019,06,05,10,290308
2019,06,05,11,176332
2019,06,05,12,216784
2019,06,05,13,146055
2019,06,05,14,200432
2019,06,05,15,155910
2019,06,05,16,215401
2019,06,05,17,161665
2019,06,05,18,218306
2019,06,05,19,164002
2019,06,05,20,223549
2019,06,05,21,174942
2019,06,05,22,187040
2019,06,05,23,133643
2019,06,06,00,72010
2019,06,06,01,126001
2019,06,06,02,129100
2019,06,06,03,211908
2019,06,06,04,167401
2019,06,06,05,220840
2019,06,06,06,236381
2019,06,06,07,219443
2019,06,06,08,252596
2019,06,06,09,225077
2019,06,06,10,222115
2019,06,06,11,175188
2019,06,06,12,222656
2019,06,06,13,144476
2019,06,06,14,197343
2019,06,06,15,159542
2019,06,06,16,219749
2019,06,06,17,167599
2019,06,06,18,186966
2019,06,06,19,161043
2019,06,06,20,192085
2019,06,06,21,173698
2019,06,06,22,183759
2019,06,06,23,142612
2019,06,07,00,111464
2019,06,07,01,134357
2019,06,07,02,191489
2019,06,07,03,161796
2019,06,07,04,221935
2019,06,07,05,186406
2019,06,07,06,276299
2019,06,07,07,217838
2019,06,07,08,313235
2019,06,07,09,280164
2019,06,07,10,214754
2019,06,07,11,171161
2019,06,07,12,221662
2019,06,07,13,146708
2019,06,07,14,221810
2019,06,07,15,149171
2019,06,07,16,194830
2019,06,07,17,149583
2019,06,07,18,194011
2019,06,07,19,222833
2019,06,07,20,168227
2019,06,07,21,172563
2019,06,07,22,209845
2019,06,07,23,182144
2019,06,08,00,66841
2019,06,08,01,136710
2019,06,08,02,171092
2019,06,08,03,159786
2019,06,08,04,208106
2019,06,08,05,197363
2019,06,08,06,234871
2019,06,08,07,205218
2019,06,08,08,258991
2019,06,08,09,228434
2019,06,08,10,240200
2019,06,08,11,167799
2019,06,08,12,193511
2019,06,08,13,143596
2019,06,08,14,188851
2019,06,08,15,146519
2019,06,08,16,201017
2019,06,08,17,149992
2019,06,08,18,209340
2019,06,08,19,156433
2019,06,08,20,215634
2019,06,08,21,162957
2019,06,08,22,185632
2019,06,08,23,152524
2019,06,09,00,70944
2019,06,09,01,189223
2019,06,09,02,179324
2019,06,09,03,158866
2019,06,09,04,204286
2019,06,09,05,175732
2019,06,09,06,240339
2019,06,09,07,220895
2019,06,09,08,296135
2019,06,09,09,229767
2019,06,09,10,255697
2019,06,09,11,184181
2019,06,09,12,259980
2019,06,09,13,145978
2019,06,09,14,190340
2019,06,09,15,166254
2019,06,09,16,222422
2019,06,09,17,176516
2019,06,09,18,204947
2019,06,09,19,159515
2019,06,09,20,209101
2019,06,09,21,169703
2019,06,09,22,190920
2019,06,09,23,130433
2019,06,10,00,68851
2019,06,10,01,131145
2019,06,10,02,172801
2019,06,10,03,190439
2019,06,10,04,174033
2019,06,10,05,183035
2019,06,10,06,246928
2019,06,10,07,221142
2019,06,10,08,274483
2019,06,10,09,226516
2019,06,10,10,233727
2019,06,10,11,184854
2019,06,10,12,207963
2019,06,10,13,174833
2019,06,10,14,157287
2019,06,10,15,199109
2019,06,10,16,221467
2019,06,10,17,166399
2019,06,10,18,208810
2019,06,10,19,169649
2019,06,10,20,219478
2019,06,10,21,188609
2019,06,10,22,183808
2019,06,10,23,129791
2019,06,11,00,62709
2019,06,11,01,135900
2019,06,11,02,177732
2019,06,11,03,161836
2019,06,11,04,210831
2019,06,11,05,191027
2019,06,11,06,249010
2019,06,11,07,223002
2019,06,11,08,253745
2019,06,11,09,211567
2019,06,11,10,246094
2019,06,11,11,204570
2019,06,11,12,443082
2019,06,11,13,176662
2019,06,11,14,201360
2019,06,11,15,162011
2019,06,11,16,198408
2019,06,11,17,166701
2019,06,11,18,153023
2019,06,11,19,162801
2019,06,11,20,280302
2019,06,11,21,172002
2019,06,11,22,156603
2019,06,11,23,189510
2019,06,12,00,74914
2019,06,12,01,201394
2019,06,12,02,147568
2019,06,12,03,192082
2019,06,12,04,179558
2019,06,12,05,217953
2019,06,12,06,212111
2019,06,12,07,264485
2019,06,12,08,240927
2019,06,12,09,289499
2019,06,12,10,262049
2019,06,12,11,197572
2019,06,12,12,172902
2019,06,12,13,223643
2019,06,12,14,159519
2019,06,12,15,209837
2019,06,12,16,169207
2019,06,12,17,205574
2019,06,12,18,156532
2019,06,12,19,164002
2019,06,12,20,169759
2019,06,12,21,169875
2019,06,12,22,294582
2019,06,12,23,142544
2019,06,13,00,100011
2019,06,13,01,133603
2019,06,13,02,179158
2019,06,13,03,152168
2019,06,13,04,185893
2019,06,13,05,187536
2019,06,13,06,247007
2019,06,13,07,235682
2019,06,13,08,292516
2019,06,13,09,237029
2019,06,13,10,288142
2019,06,13,11,176743
2019,06,13,12,224097
2019,06,13,13,150239
2019,06,13,14,213076
2019,06,13,15,170230
2019,06,13,16,242429
2019,06,13,17,165157
2019,06,13,18,203638
2019,06,13,19,164547
2019,06,13,20,205151
2019,06,13,21,194472
2019,06,13,22,233441
2019,06,13,23,135011
2019,06,14,00,142744
2019,06,14,01,135894
2019,06,14,02,178269
2019,06,14,03,175370
2019,06,14,04,197834
2019,06,14,05,190035
2019,06,14,06,245149
2019,06,14,07,218937
2019,06,14,08,265873
2019,06,14,09,221483
2019,06,14,10,277856
2019,06,14,11,174702
2019,06,14,12,218706
2019,06,14,13,145420
2019,06,14,14,147512
2019,06,14,15,199075
2019,06,14,16,199957
2019,06,14,17,145188
2019,06,14,18,228315
2019,06,14,19,160792
2019,06,14,20,214175
2019,06,14,21,161524
2019,06,14,22,213641
2019,06,14,23,138863
2019,06,15,00,67221
2019,06,15,01,195934
2019,06,15,02,136706
2019,06,15,03,148058
2019,06,15,04,220862
2019,06,15,05,229464
2019,06,15,06,211144
2019,06,15,07,230875
2019,06,15,08,321319
2019,06,15,09,218573
2019,06,15,10,306098
2019,06,15,11,176180
2019,06,15,12,236002
2019,06,15,13,140733
2019,06,15,14,187937
2019,06,15,15,216076
2019,06,15,16,146179
2019,06,15,17,151117
2019,06,15,18,243762
2019,06,15,19,127531
2019,06,15,20,109135
2019,06,15,21,164539
2019,06,15,22,221896
2019,06,15,23,142360
2019,06,16,00,69661
2019,06,16,01,139759
2019,06,16,02,200468
2019,06,16,03,194845
2019,06,16,04,158922
2019,06,16,05,207789
2019,06,16,06,222114
2019,06,16,07,321008
2019,06,16,08,238426
2019,06,16,09,222114
2019,06,16,10,292093
2019,06,16,11,177087
2019,06,16,12,229891
2019,06,16,13,153378
2019,06,16,14,239891
2019,06,16,15,152919
2019,06,16,16,213389
2019,06,16,17,156068
2019,06,16,18,211456
2019,06,16,19,194551
2019,06,16,20,153143
2019,06,16,21,156194
2019,06,16,22,140768
2019,06,16,23,124052
2019,06,17,00,65844
2019,06,17,01,122648
2019,06,17,02,128206
2019,06,17,03,143029
2019,06,17,04,275413
2019,06,17,05,208806
2019,06,17,06,197573
2019,06,17,07,213583
2019,06,17,08,294658
2019,06,17,09,210948
2019,06,17,10,259542
2019,06,17,11,165883
2019,06,17,12,242952
2019,06,17,13,152209
2019,06,17,14,208965
2019,06,17,15,163677
2019,06,17,16,217520
2019,06,17,17,161673
2019,06,17,18,209714
2019,06,17,19,157205
2019,06,17,20,198425
2019,06,17,21,159285
2019,06,17,22,234970
2019,06,17,23,128551
2019,06,18,00,61262
2019,06,18,01,128166
2019,06,18,02,179398
2019,06,18,03,206439
2019,06,18,04,168251
2019,06,18,05,234591
2019,06,18,06,200038
2019,06,18,07,245565
2019,06,18,08,322034
2019,06,18,09,214013
2019,06,18,10,304318
2019,06,18,11,275141
2019,06,18,12,171451
2019,06,18,13,155151
2019,06,18,14,160302
2019,06,18,15,162159
2019,06,18,16,322512
2019,06,18,17,161074
2019,06,18,18,237012
2019,06,18,19,158017
2019,06,18,20,163746
2019,06,18,21,259680
2019,06,18,22,206570
2019,06,18,23,152715
2019,06,19,00,126585
2019,06,19,01,131688
2019,06,19,02,201789
2019,06,19,03,157008
2019,06,19,04,199212
2019,06,19,05,236651
2019,06,19,06,206617
2019,06,19,07,288857
2019,06,19,08,226534
2019,06,19,09,215368
2019,06,19,10,286675
2019,06,19,11,175317
2019,06,19,12,266936
2019,06,19,13,155242
2019,06,19,14,219682
2019,06,19,15,156990
2019,06,19,16,168126
2019,06,19,17,161563
2019,06,19,18,297293
2019,06,19,19,161980
2019,06,19,20,243434
2019,06,19,21,165913
2019,06,19,22,141072
2019,06,19,23,225284
2019,06,20,00,107306
2019,06,20,01,134638
2019,06,20,02,134230
2019,06,20,03,210427
2019,06,20,04,211113
2019,06,20,05,229310
2019,06,20,06,201830
2019,06,20,07,294123
2019,06,20,08,222806
2019,06,20,09,216887
2019,06,20,10,311614
2019,06,20,11,174105
2019,06,20,12,255758
2019,06,20,13,150567
2019,06,20,14,223156
2019,06,20,15,159272
2019,06,20,16,252417
2019,06,20,17,166694
2019,06,20,18,217201
2019,06,20,19,156547
2019,06,20,20,227645
2019,06,20,21,172213
2019,06,20,22,228339
2019,06,20,23,136675
2019,06,21,00,128736
2019,06,21,01,132868
2019,06,21,02,198911
2019,06,21,03,162671
2019,06,21,04,215366
2019,06,21,05,199017
2019,06,21,06,248817
2019,06,21,07,227420
2019,06,21,08,284175
2019,06,21,09,223965
2019,06,21,10,206631
2019,06,21,11,318873
2019,06,21,12,165945
2019,06,21,13,210999
2019,06,21,14,189551
2019,06,21,15,182408
2019,06,21,16,151107
2019,06,21,17,152069
2019,06,21,18,158295
2019,06,21,19,159825
2019,06,21,20,162221
2019,06,21,21,167801
2019,06,21,22,310954
2019,06,21,23,220138
2019,06,22,00,118556
2019,06,22,01,138956
2019,06,22,02,190166
2019,06,22,03,189713
2019,06,22,04,194157
2019,06,22,05,204750
2019,06,22,06,233807
2019,06,22,07,222918
2019,06,22,08,294576
2019,06,22,09,227723
2019,06,22,10,307951
2019,06,22,11,176070
2019,06,22,12,232605
2019,06,22,13,144250
2019,06,22,14,202656
2019,06,22,15,137555
2019,06,22,16,202694
2019,06,22,17,141441
2019,06,22,18,212764
2019,06,22,19,159281
2019,06,22,20,220440
2019,06,22,21,160096
2019,06,22,22,154469
2019,06,22,23,153728
2019,06,23,00,174220
2019,06,23,01,142638
2019,06,23,02,194175
2019,06,23,03,187517
2019,06,23,04,176047
2019,06,23,05,183388
2019,06,23,06,274689
2019,06,23,07,229961
2019,06,23,08,284762
2019,06,23,09,233919
2019,06,23,10,315682
2019,06,23,11,187384
2019,06,23,12,220101
2019,06,23,13,157749
2019,06,23,14,235060
2019,06,23,15,165625
2019,06,23,16,205531
2019,06,23,17,158111
2019,06,23,18,212991
2019,06,23,19,157275
2019,06,23,20,199925
2019,06,23,21,171008
2019,06,23,22,210348
2019,06,23,23,129887
2019,06,24,00,0
2019,06,24,01,0
2019,06,24,02,0
2019,06,24,03,0
2019,06,24,04,0
2019,06,24,05,0
2019,06,24,06,0
2019,06,24,07,0
2019,06,24,08,0
2019,06,24,09,0
2019,06,24,10,0
2019,06,24,11,0
2019,06,24,12,0
2019,06,24,13,0
2019,06,24,14,0
2019,06,24,15,0
2019,06,24,16,0
2019,06,24,17,0
2019,06,24,18,0
2019,06,24,19,0
2019,06,24,20,0
2019,06,24,21,0
2019,06,24,22,0
2019,06,24,23,0
2019,06,25,00,61846
2019,06,25,01,126146
2019,06,25,02,296248
2019,06,25,03,269560
2019,06,25,04,327271
2019,06,25,05,266811
2019,06,25,06,401356
2019,06,25,07,225439
2019,06,25,08,269424
2019,06,25,09,257245
2019,06,25,10,513096
2019,06,25,11,488688
2019,06,25,12,487236
2019,06,25,13,268939
2019,06,25,14,473934
2019,06,25,15,265981
2019,06,25,16,484546
2019,06,25,17,215054
2019,06,25,18,479690
2019,06,25,19,207682
2019,06,25,20,318253
2019,06,25,21,225050
2019,06,25,22,299666
2019,06,25,23,345354
2019,06,26,00,222120
2019,06,26,01,368360
2019,06,26,02,139101
2019,06,26,03,478038
2019,06,26,04,405534
2019,06,26,05,186661
2019,06,26,06,353294
2019,06,26,07,458793
2019,06,26,08,394716
2019,06,26,09,201426
2019,06,26,10,307540
2019,06,26,11,485352
2019,06,26,12,483139
2019,06,26,13,468359
2019,06,26,14,473899
2019,06,26,15,317157
2019,06,26,16,325019
2019,06,26,17,162780
2019,06,26,18,482292
2019,06,26,19,193157
2019,06,26,20,212853
2019,06,26,21,170978
2019,06,26,22,185041
2019,06,26,23,129754
2019,06,27,00,222590
2019,06,27,01,431376
2019,06,27,02,200140
2019,06,27,03,384560
2019,06,27,04,485703
2019,06,27,05,205541
2019,06,27,06,352902
2019,06,27,07,262812
2019,06,27,08,506742
2019,06,27,09,210293
2019,06,27,10,432951
2019,06,27,11,167751
2019,06,27,12,475138
2019,06,27,13,357040
2019,06,27,14,419883
